url,title,pubdate,tags
https://www.england.nhs.uk/2015/07/cyp-health-survey/,Children and young people give their views in unique health survey,2015-07-01,"cyp,mental-health"
https://www.england.nhs.uk/2015/06/mh-safe-staffing/,New NHS safe staffing framework for mental health wards published,2015-06-30,mental-health
https://www.england.nhs.uk/2015/06/heat-health-watch-alert/,Heat-health watch alert,2015-06-29,heat-alert
https://www.england.nhs.uk/2015/06/drive-for-action/,NHS drive for action to tackle trans inequalities,2015-06-26,"gender-identity,specialised-commissioning"
https://www.england.nhs.uk/2015/06/commissioning-show15/,Commissioners take centre stage,2015-06-24,comm
https://www.england.nhs.uk/2015/06/ahp-fyfv/,The NHS is not just about doctors and nurses…,2015-06-23,ahp
https://www.england.nhs.uk/2015/06/windrush-diversity-nhs/,Celebration of SS Windrush and diversity in the NHS,2015-06-22,workforce
https://www.england.nhs.uk/2015/06/reduce-prem-mortality-ld/,NHS launches world’s first national review of deaths of people with learning disabilities,2015-06-18,learning-disability
https://www.england.nhs.uk/2015/06/expo-experts/,World famous experts heading for Expo 2015,2015-06-17,expo
https://www.england.nhs.uk/2015/06/ndpp/,Prevention Programme can ease burden of diabetes on NHS,2015-06-17,diabetes
https://www.england.nhs.uk/2015/06/funding-gap/,Use of technology and data can help plug NHS funding gap,2015-06-17,digital
https://www.england.nhs.uk/2015/06/nhs-jobs-pledge/,NHS jobs pledge for people with learning disabilities,2015-06-17,learning-disability
https://www.england.nhs.uk/2015/06/nib/,Health and social care leaders set out next steps to transform NHS services and improve health outcomes using technology and data,2015-06-17,digital
https://www.england.nhs.uk/2015/06/improve-ld-services/,The key to improving learning disability services lies with the people,2015-06-16,"learning-disability,nursing-midwifery-care"
https://www.england.nhs.uk/2015/06/learning-disability-week/,Learning Disability Week is all about listening,2015-06-15,learning-disability
https://www.england.nhs.uk/2015/06/radiotherapy/,NHS is set to treat hundreds of cancer patients with an innovative type of radiotherapy,2015-06-15,"cancer,comm,innovation"
https://www.england.nhs.uk/2015/06/renewed-support-for-ccgs-in-offering-personal-health-budgets/,Renewed support for CCGs in offering personal health budgets,2015-06-15,phb
https://www.england.nhs.uk/2015/06/safe-stafffing/,Safe staffing letter from Jane Cummings,2015-06-11,"nursing-midwifery-care,workforce"
https://www.england.nhs.uk/2015/06/contribution-of-carers/,We must recognise the vital contribution of carers,2015-06-10,"carers,ltc"
https://www.england.nhs.uk/2015/06/patients-hep-c/,Thousands more patients to be cured of hepatitis C,2015-06-10,specialised-commissioning
https://www.england.nhs.uk/2015/06/ipc/,NHS and local government chiefs meet with local leaders of Integrated Personal Commissioning,2015-06-09,ipc
https://www.england.nhs.uk/2015/06/kate-granger-6/,Hello – it’s the Kate Granger Roadshow!,2015-06-09,expo
https://www.england.nhs.uk/2015/06/ageing-population/,Tackling the challenges of an ageing population,2015-06-09,older-people
https://www.england.nhs.uk/2015/06/carers-vital-role/,Raising the profile of carers and the vital role they play,2015-06-08,carers
https://www.england.nhs.uk/2015/06/thank-you/,Saying ‘thank you’ to millions of unsung heroic volunteers,2015-06-05,volunteer
https://www.england.nhs.uk/2015/06/time-to-deliver/,Five Year Forward View: Time to Deliver,2015-06-04,fyfv
https://www.england.nhs.uk/2015/06/taskforce-survey/,Huge response to mental health taskforce survey,2015-06-04,mental-health
https://www.england.nhs.uk/2015/06/national-voices/,National Voices meet the challenge of health and social care,2015-06-04,"end-of-life-care,ltc"
https://www.england.nhs.uk/2015/06/celebrating-unsung-heroes/,Celebrating unsung heroes during Volunteers’ Week,2015-06-04,volunteer
https://www.england.nhs.uk/2015/06/devon-success-regime/,Devon to benefit from success regime,2015-06-03,"efficiencies,new-care-models"
https://www.england.nhs.uk/2015/06/redesign-care/,Stevens issues clarion call to NHS leaders to redesign care for patients,2015-06-03,fyfv
https://www.england.nhs.uk/2015/06/unsung-heroes/,Unsung heroes have their say during Volunteers’ Week,2015-06-03,volunteer
https://www.england.nhs.uk/2015/06/board-vids-280515/,Videos of the Board meeting held on 28 May 2015,2015-06-03,board-meeting
https://www.england.nhs.uk/2015/06/kate-granger-awards-5/,Entries pour in for Expo 2015 Kate Granger Awards,2015-06-02,expo
https://www.england.nhs.uk/2015/06/celebrating-volunteers/,Celebrating the work of volunteers,2015-06-02,volunteer
https://www.england.nhs.uk/2015/06/obesity-data-challenge/,Obesity data challenge calls innovators to bid for new £30k prize,2015-06-01,"innovation,obesity"
https://www.england.nhs.uk/2015/06/volunteers-week/,Tributes paid to nation’s unsung health and care service volunteers,2015-06-01,volunteer
https://www.england.nhs.uk/2015/06/2015-heatwave-plan/,2015 Heatwave Plan for England,2015-06-01,heat-alert
https://www.england.nhs.uk/2015/05/nhs111-plans/,NHS111 plans for the future,2015-05-29,"nhs-111,patient-care"
https://www.england.nhs.uk/2015/05/future-nhs111/,Focus falls on future of NHS111,2015-05-28,"event,nhs-111"
https://www.england.nhs.uk/2015/05/psa-skin-prep-solution/,Patient safety alert – risk of death or severe harm due to inadvertent injection of skin preparation solution,2015-05-27,psa
https://www.england.nhs.uk/2015/05/watch-board-meeting-0515/,Watch NHS England’s live stream of the board meeting,2015-05-27,board-meeting
https://www.england.nhs.uk/2015/05/nhse-bulletins/,Have your say on NHS England’s bulletins,2015-05-26,about-us
https://www.england.nhs.uk/2015/05/board-meet-28-may15/,Board meeting – 28 May 2015,2015-05-22,board-meeting
https://www.england.nhs.uk/2015/05/mo-dashboard/,NHS England launches new Medicines Optimisation Dashboard,2015-05-22,medicine
https://www.england.nhs.uk/2015/05/kate-granger-5/,The Kate Granger Awards – Last call for entries,2015-05-22,expo
https://www.england.nhs.uk/2015/05/cdf-may-update/,Update on the Cancer Drugs Fund,2015-05-21,cancer
https://www.england.nhs.uk/2015/05/heatwave-plan/,2015 Heatwave Plan for England,2015-05-21,heat-alert
https://www.england.nhs.uk/2015/05/improving-local-hospitals/,NHS launches new collaboration to sustain and improve local hospitals,2015-05-20,"fyfv,new-care-models,uec"
https://www.england.nhs.uk/2015/05/patient-online-55-mill/,"Over 55 million patients in England can now book GP appointments, order repeat prescriptions and access summary information in their medical record online – according to latest figures",2015-05-19,"efficiencies,gp,gp-online-services"
https://www.england.nhs.uk/2015/05/fit-for-future/,Simon Stevens call for bold action to make NHS fit for the future,2015-05-18,"efficiencies,fyfv"
https://www.england.nhs.uk/2015/05/mental-health-scheme/,"London GP mental health scheme helps hundreds, skills up primary care staff and saves thousands",2015-05-15,"gp,mental-health"
https://www.england.nhs.uk/2015/05/women-mh/,Thousands of women confront mental health issues in thriving community perinatal scheme,2015-05-13,"maternity,mental-health"
https://www.england.nhs.uk/2015/05/international-nurses-day-2/,Praise and gratitude marks International Nurses Day,2015-05-12,nursing-midwifery-care
https://www.england.nhs.uk/2015/05/liaison-diversion/,Mental health staff working with police and courts now cover half of England,2015-05-12,"learning-disability,liaison-diversion,mental-health"
https://www.england.nhs.uk/2015/04/kate-granger-awards-4/,Get your entries in for the Kate Granger Awards,2015-04-28,"expo,workforce"
https://www.england.nhs.uk/2015/04/new-chief-dental-officer/,Appointment of new Chief Dental Officer,2015-04-27,"about-us,oral-health"
https://www.england.nhs.uk/2015/04/smi-bradford/,Thousands of patients could be saved thanks to Bradford scheme,2015-04-08,mental-health
https://www.england.nhs.uk/2015/04/board-vids-260315/,Videos of the Board meeting held on 26 March 2015,2015-04-08,board-meeting
https://www.england.nhs.uk/2015/04/inpatient-toolkit/,New toolkit launched to help reduce poor in-patient care,2015-04-07,patient-care
https://www.england.nhs.uk/2015/04/psa-iso-connectors/,Patient safety alert – Managing risks during the transition period to new ISO connectors for medical devices,2015-04-01,psa
https://www.england.nhs.uk/2015/03/business-plan-2015-16/,Building the NHS of the Five Year Forward View – NHS England Business Plan 2015/16,2015-03-27,"business-plan,fyfv"
https://www.england.nhs.uk/2015/03/flu-immunisation-plan/,Annual flu immunisation plan and letter 2015/16 published,2015-03-27,"winter-news,workforce"
https://www.england.nhs.uk/2015/03/tech-fund-announced/,Latest round of technology funding announced,2015-03-27,digital
https://www.england.nhs.uk/2015/03/investment-announced/,Recipients of £350 million of investment in primary care announced,2015-03-27,"gp,primary-care"
https://www.england.nhs.uk/2015/03/chair-mr-announced/,Chair of the national maternity review announced,2015-03-26,maternity
https://www.england.nhs.uk/2015/03/ccg-framework/,NHS England releases new framework to assure CCGs,2015-03-26,comm
https://www.england.nhs.uk/2015/03/testbeds/,NHS open to global innovation: healthcare leaders launch search for best new ideas from around the world,2015-03-26,test-bed
https://www.england.nhs.uk/2015/03/taskforce-launched/,Major new taskforce launched to chart roadmap for services and priorities over next five years,2015-03-25,mental-health
https://www.england.nhs.uk/2015/03/watch-board-meeting-0315/,Watch NHS England’s live stream of the board meeting,2015-03-25,board-meeting
https://www.england.nhs.uk/2015/03/return-to-practice/,New GP return to practice scheme launched nationally today,2015-03-25,gp
https://www.england.nhs.uk/2015/03/spec-services-consultation/,Consultation on specialised services clinical commissioning policies and service specifications,2015-03-24,specialised-commissioning
https://www.england.nhs.uk/2015/03/kate-granger-awards-3/,Kate Granger awards for compassionate care set for Expo 2015,2015-03-24,expo
https://www.england.nhs.uk/2015/03/mh-apps-library/,NHS Mental Health Apps Library to increase access to psychological therapies and help to improve mental health outcomes,2015-03-24,mental-health
https://www.england.nhs.uk/2015/03/hearing-loss/,Healthcare leaders call for action on hearing loss,2015-03-23,hearing-loss
https://www.england.nhs.uk/2015/03/board-meet-26-mar15/,Board meeting – 26 March 2015,2015-03-20,board-meeting
https://www.england.nhs.uk/2015/03/lab-in-a-bag/,‘Lab in a bag’ will transform the way we care for patients,2015-03-20,"innovation,patient-care"
https://www.england.nhs.uk/2015/03/youth-mental-health/,NHS England welcomes new plans for radical shake up of youth mental health care,2015-03-17,mental-health
https://www.england.nhs.uk/2015/03/nutrition-hydration-week/,NHS England supports national Nutrition and Hydration Week,2015-03-17,patient-care
https://www.england.nhs.uk/2015/03/winter-health-chck-130315/,Winter health check – 13 March 2015,2015-03-13,winter-news
https://www.england.nhs.uk/2015/03/world-kidney-day/,NHS England encourages people to Think Kidneys on World Kidney Day,2015-03-12,patient-care
https://www.england.nhs.uk/2015/03/improve-race-equality/,NHS England takes action to improve race equality across the NHS workforce,2015-03-12,equality-diversity
https://www.england.nhs.uk/2015/03/diabetes-prevention/,Major bid to prevent illness with launch of national diabetes prevention drive,2015-03-12,diabetes
https://www.england.nhs.uk/2015/03/proton-beam-therapy/,NHS England Medical Director welcomes proton beam therapy announcement,2015-03-11,cancer
https://www.england.nhs.uk/2015/03/nhs-change-day/,NHS Change Day 2015 – making a difference,2015-03-11,innovation
https://www.england.nhs.uk/2015/03/change-on-dementia/,It’s time for a change on dementia too,2015-03-11,"dementia,mental-health"
https://www.england.nhs.uk/2015/03/new-era-of-patient-care/,Five million patients to benefit from new era of patient care,2015-03-10,"new-care-models,vanguards"
https://www.england.nhs.uk/2015/03/sro-report/,Senior Responsible Owner’s report for medical revalidation published,2015-03-09,revalidation
https://www.england.nhs.uk/2015/03/ipc-sites/,"NHS England and local councils announce radical power shift as first 10,000 high-need services users gain control of their own integrated health and social care budgets",2015-03-09,ipc
https://www.england.nhs.uk/2015/03/eto-2015-16/,Most NHS providers opt for enhanced tariff for 2015/16,2015-03-06,"comm,payment-system,standard-contract"
